season,teams,scoring_type,fold,train_drafts,test_drafts,known_pick_coverage,strategy,n,log_loss,multiclass_brier,top1_accuracy,top5_accuracy,ici,e50,e90,emax,calibration_intercept,calibration_slope
2023,12,ppr,50,50,100,0.9963202826022961,run_aware,20307.0,3.1669375520153955,0.9370499560483042,0.17245284877135963,0.5303097454079874,0.0006783370088061299,0.0001817653382851503,0.0001817653382851503,0.7304529699875751,0.5672909293990502,1.1739263493678198
2023,12,ppr,50,50,100,0.9963202826022961,next_turn_aware,20307.0,3.168643808400816,0.9369841192221824,0.17043384054759442,0.5300142807898754,0.0006568020051552847,0.00019404865672371582,0.00019404865672371582,0.7483707183532395,0.5612904943746659,1.172047618180772
2023,12,ppr,50,50,100,0.9963202826022961,roster_plus_run,20307.0,3.1222546117378975,0.9320576007635064,0.18865415866449992,0.5438026296351012,0.0007758425599811624,2.8192861390257534e-05,2.8192861390257534e-05,0.61666100491739,0.5274689551419008,1.1635355229366047
2023,12,ppr,50,50,100,0.9963202826022961,roster_plus_next_turn,20307.0,3.120602441656012,0.9315543554243266,0.19032845816713448,0.5446397793864185,0.0009033203431409176,9.877981293078889e-05,9.877981293078889e-05,0.8082907074978251,0.5263088777105644,1.1632664453768502
2023,12,ppr,50,50,100,0.9963202826022961,opponent_aware,20307.0,3.1189501229958143,0.9315450723049192,0.1884079381494066,0.5470034963313143,0.0008453909552121664,6.912834510506075e-05,6.912834510506075e-05,0.8024211376878282,0.5286931328228187,1.164059277831105
2023,12,ppr,150,150,72,0.9884534401956123,adp_only,14553.0,3.3542413348788944,0.9483785636630595,0.15797430083144368,0.5198240912526627,0.0021245295714282506,0.0010930173534014782,0.0010930173534014782,0.7908595522655352,-0.5610426162346259,0.8273187254975061
2023,12,ppr,150,150,72,0.9884534401956123,position_baseline,14553.0,3.3555008438422824,0.9472529825156122,0.15893630179344465,0.5225726654298083,0.0020121165850369997,0.0009913155176970393,0.0009913155176970393,0.7750702108404091,-0.5661383152002205,0.8256127593559145
2023,12,ppr,150,150,72,0.9884534401956123,roster_aware,14553.0,3.2923243200229577,0.9414639675275455,0.17130488559059986,0.5357658214801072,0.002028047162702518,0.0006301027639790107,0.0006301027639790107,0.9035565079852409,-0.4928218446105271,0.8460718533351758
2023,12,ppr,150,150,72,0.9884534401956123,run_aware,14553.0,3.3534773866746463,0.9472859991361441,0.1600357314643029,0.5209235209235209,0.002055265441716122,0.0009958089509150853,0.0009958089509150853,0.7694925916965564,-0.5668639040632243,0.8252404181944056
2023,12,ppr,150,150,72,0.9884534401956123,next_turn_aware,14553.0,3.356049495514022,0.9470323766895931,0.15721844293272866,0.5229162372019515,0.0020146505171352845,0.0009829981349973628,0.0009829981349973628,0.7757714391092707,-0.5672998628949919,0.8252366100065058
2023,12,ppr,150,150,72,0.9884534401956123,roster_plus_run,14553.0,3.290792540534557,0.9415321711497209,0.17281660138802996,0.5352848209991067,0.002067721799937988,0.0006459276376381568,0.0006459276376381568,0.6602009705251679,-0.49353158217503984,0.845755186093836
2023,12,ppr,150,150,72,0.9884534401956123,roster_plus_next_turn,14553.0,3.29238286972833,0.9409167298320323,0.17281660138802996,0.5381708238851096,0.0020458692512113972,0.000613534474258947,0.000613534474258947,0.672511252860476,-0.49532266176787054,0.845210892850413
2023,12,ppr,150,150,72,0.9884534401956123,opponent_aware,14553.0,3.290903401714684,0.9409746911862055,0.1716484573627431,0.5370026798598228,0.0020785152380161033,0.000621561999832607,0.000621561999832607,0.7079819026190017,-0.49615371419512116,0.8448544489519896
2024,10,ppr,50,50,34,0.9968901846452867,adp_only,5129.0,3.256499306076611,0.941412782376105,0.18658607915773054,0.5441606550984598,0.0018081813305935643,0.00093177725070623,0.00093177725070623,0.5606117882162434,-0.369265304166125,0.8843260524025224
2024,10,ppr,50,50,34,0.9968901846452867,position_baseline,5129.0,3.2485377477043778,0.9389665681330782,0.18970559563267694,0.5521544160655099,0.0016799463213614584,0.0006034199042693512,0.0006034199042693512,0.5886552840269713,-0.3690642033638198,0.8840616795431073
2024,10,ppr,50,50,34,0.9968901846452867,roster_aware,5129.0,3.155813876508349,0.9325906379510587,0.20491323844804055,0.5810099434587639,0.0020491539813102316,0.0004297640226696188,0.0004297640226696188,0.5268090474051886,-0.3593251516072935,0.884289197698501
2024,10,ppr,50,50,34,0.9968901846452867,run_aware,5129.0,3.2386951667738004,0.9387929291580699,0.17995710664846948,0.551179567167089,0.0016127054007786612,0.0005424463081025212,0.0005424463081025212,0.6119095536576917,-0.366073245902392,0.8846444549670398
2024,10,ppr,50,50,34,0.9968901846452867,next_turn_aware,5129.0,3.2507535979178117,0.9399624863263468,0.18990056541236108,0.5496198089296159,0.001691520534086036,0.0006586167038658605,0.0006586167038658605,0.5868156613088326,-0.38007017272312216,0.8806194551546992
2024,10,ppr,50,50,34,0.9968901846452867,roster_plus_run,5129.0,3.1491906089972264,0.9317371169559435,0.20491323844804055,0.5810099434587639,0.0019430793216822918,0.00041831039711370463,0.00041831039711370463,0.4560712954487127,-0.35852618169303585,0.8842599482782862
2024,10,ppr,50,50,34,0.9968901846452867,roster_plus_next_turn,5129.0,3.1549489199353076,0.9323875449261,0.20510820822772471,0.5808149736790797,0.0020307576831661623,0.0004567836354609396,0.0004567836354609396,0.5272018592460486,-0.3578774716237534,0.8847378442100535
2024,10,ppr,50,50,34,0.9968901846452867,opponent_aware,5129.0,3.148421932602027,0.9315426507458514,0.20491323844804055,0.5833495808149737,0.0019503780353739833,0.0004357662483621492,0.0004357662483621492,0.45643904228041476,-0.3569461029757369,0.8847565399094779
2024,12,ppr,50,50,100,0.9965372962054537,adp_only,20721.0,3.194214073081911,0.9424506099813814,0.17228898219197916,0.5104965976545534,0.0014573003958300473,0.0007455854631022406,0.0007455854631022406,0.5020659377406498,0.1820980241192779,1.056104728097447
2024,12,ppr,50,50,100,0.9965372962054537,position_baseline,20721.0,3.18143937324502,0.9402192351203598,0.1763428405964963,0.5169634670141402,0.0011533512797533476,0.0005736907217336815,0.0005736907217336815,0.3874124619824684,0.22768659415985967,1.0703238122570882
2024,12,ppr,50,50,100,0.9965372962054537,roster_aware,20721.0,3.1486048899612853,0.936431964462651,0.18474011872013898,0.5282080980647652,0.0011399745681636249,0.0003567307716950581,0.0003567307716950581,0.5058792984637078,0.2262508239313943,1.0704586455602199
2024,12,ppr,50,50,100,0.9965372962054537,run_aware,20721.0,3.1766712683418183,0.9402545319329797,0.17257854350658752,0.5181699724916751,0.0011943214754458842,0.000537915024902625,0.000537915024902625,0.47466741553023906,0.22025117596838276,1.0681270534894614
2024,12,ppr,50,50,100,0.9965372962054537,next_turn_aware,20721.0,3.178785478301215,0.9400158350290304,0.17595675884368514,0.5177356305197626,0.001161153354184065,0.0005620448399095146,0.0005620448399095146,0.4706736164219709,0.2315847139668278,1.071560598062434
